Clients;a;v;c;d;Avg;;;;;;;;;;;;;;;;;;;;;;;;;
1;10;2;2;5;100.00;1;;;;;;;;;;;;;;;;;;;;;;;;
2;10;2;2;5;83.35;0.832444573147906;0.83463173553486;;;;;;;;;;;;;;;;;;;;;;;
3;10;2;2;5;72.91;0.730494914998396;0.727549294710089;0.729304885404101;;;;;;;;;;;;;;;;;;;;;;
4;10;2;2;5;65.10;0.653480297303651;0.650208214772861;0.64865426676066;0.651658596516586;;;;;;;;;;;;;;;;;;;;;
5;10;2;2;5;59.17;0.594455197540704;0.592970777389146;0.592808486121937;0.588745867463446;0.589537108752107;;;;;;;;;;;;;;;;;;;;
6;10;2;2;5;54.39;0.544938970288482;0.541817523533671;0.544082082225894;0.542601596734498;0.544891417002097;0.544916634725949;;;;;;;;;;;;;;;;;;;
7;10;2;2;5;49.79;0.498116017573907;0.498536892810516;0.502276717954823;0.495326963049362;0.496275285511682;0.495942749348744;0.498899321622714;;;;;;;;;;;;;;;;;;
8;10;2;2;5;45.82;0.457832471692727;0.458045785540907;0.457377901754054;0.457888813150928;0.456478310502283;0.46178048358425;0.459950898867506;0.456245065529765;;;;;;;;;;;;;;;;;
9;10;2;2;5;42.67;0.423111265109213;0.426563166880068;0.42909144048995;0.424885847788176;0.427313184988376;0.428144511446715;0.425428426747688;0.428297566430587;0.427484571185359;;;;;;;;;;;;;;;;
10;10;2;2;5;39.63;0.397577156042688;0.394887462294068;0.396215120208555;0.397878752752985;0.39456528010154;0.400007706535142;0.394754630255509;0.39471450617284;0.398453429769553;0.394262945124664;;;;;;;;;;;;;;;
11;10;2;2;5;37.16;0.373191601976006;0.372754326022264;0.370680167290337;0.36983434663847;0.371532524807056;0.374280611232387;0.372725066731376;0.368446569848161;0.368809434915336;0.373261324809875;0.372422595339216;;;;;;;;;;;;;;
12;10;2;2;5;35.06;0.35053888051918;0.35214587811135;0.349783130306386;0.35044390637611;0.346779229790679;0.348733096413901;0.351233002996082;0.354707754763113;0.349925002884504;0.348986322854441;0.350230733733272;0.353312739176541;;;;;;;;;;;;;
13;10;2;2;5;33.36;0.33702104695089;0.3344223636051;0.33173949291354;0.334878928387429;0.334683954619125;0.334328796631744;0.332631372741075;0.334094256259205;0.335099727680871;0.332500306259953;0.330869714678584;0.33189401373896;0.332385945998922;;;;;;;;;;;;
14;10;2;2;5;31.80;0.320694369212515;0.315335718146023;0.317011440820227;0.316405142871866;0.318313054237987;0.320427167436222;0.313882729101129;0.3195206803247;0.31820880113563;0.318694912633369;0.322287684272814;0.31718220121262;0.316378354688185;0.317637649001497;;;;;;;;;;;
15;10;2;2;5;30.33;0.301586392531928;0.30562466043293;0.29975922953451;0.304699140401146;0.301371428571429;0.302985160144388;0.303300037207705;0.303965388802934;0.306012024048096;0.305012890289315;0.302516927120533;0.30244125550283;0.305083287938301;0.3042767872499;0.300833500415318;;;;;;;;;;
16;10;2;2;5;29.10;0.293388429752066;0.295324293006796;0.288868013151714;0.294742448928437;0.291460898918547;0.293889062989658;0.284461702260913;0.295832027577562;0.290467710188396;0.28780487804878;0.290596954251227;0.290636070096241;0.29072752316554;0.290410359064181;0.288874288217258;0.288398897519419;;;;;;;;;
17;10;2;2;5;27.94;0.281495804929208;0.271962954448422;0.279494335905434;0.281546388369269;0.279976412003669;0.281687830167011;0.275402736310246;0.281245893021422;0.275752305319463;0.280488204993602;0.282350626352725;0.282018493015935;0.285156634410366;0.27774130006566;0.278453219728003;0.275481100219651;0.279426716080155;;;;;;;;
18;10;2;2;5;26.94;0.264037526059764;0.267488283284152;0.26698136128562;0.271945041981819;0.27203916530676;0.271091230625195;0.271305979223847;0.271633198071654;0.270042047468464;0.272935620529203;0.269951012750582;0.271065320706282;0.268543264725279;0.268064135489693;0.269953133136608;0.26520546041891;0.266747699253343;0.271006287123554;;;;;;;
19;10;2;2;5;26.06;0.25933447342169;0.264492237572995;0.258410548823949;0.260705244767711;0.260107576675097;0.260463124843901;0.259714795008913;0.26351952721706;0.260633935893322;0.257899048908204;0.25624665834967;0.266571581387057;0.262668708379331;0.26445102164533;0.257950656018254;0.259945154741978;0.261880146875334;0.261534621692933;0.254278379920137;;;;;;
20;10;2;2;5;25.14;0.2542689434365;0.252916952642416;0.252276277191512;0.253675630380133;0.248837918158958;0.251562976517231;0.248173515981735;0.254261796042618;0.248039290337318;0.247855100095329;0.248343362023003;0.251448833307915;0.252792497426709;0.25038103947569;0.252067533061473;0.24956137005111;0.253750143135234;0.254091169177952;0.254047464858482;0.249799931405053;;;;;
21;10;2;2;5;24.33;0.238795343704389;0.242268775830127;0.241394056018815;0.244510090045201;0.239847670569812;0.245457784111151;0.243721725501371;0.237476412575213;0.245510902094912;0.244008404259108;0.24705043664231;0.243102773130184;0.243592942434504;0.246799101251828;0.242265469061876;0.245608409050419;0.241380538538253;0.242796595077822;0.24246848515063;0.247204615055908;0.24469070695553;;;;
22;10;2;2;5;23.65;0.236528550814265;0.234149558908401;0.236814976701992;0.236715175001031;0.237252475247525;0.240630025151528;0.236322407750979;0.237281841812105;0.235788433020267;0.23868601104608;0.233175159892717;0.237116804885093;0.235410647957078;0.233969733206878;0.237154150197628;0.238348155467721;0.236457260556128;0.238464393220898;0.23728813559322;0.233913545619535;0.236428836404105;0.235148514851485;;;
23;10;2;2;5;22.98;0.230251119330348;0.230853135956369;0.231341249756667;0.229460322404797;0.230311515575779;0.230610657331778;0.23129304642204;0.226359245988472;0.230586771396353;0.227302772269528;0.230775220963283;0.225728533582671;0.229792372716295;0.228488032691185;0.234215648112106;0.230703392468098;0.23157812743418;0.227725856697819;0.228985056039851;0.23216303627791;0.229520323937081;0.226559152350902;0.230176340067733;;
24;10;2;2;5;22.39;0.223294509151414;0.2223454599231;0.22571101002256;0.222135994087214;0.224015660781562;0.223450264296012;0.220711567591532;0.223035140228356;0.2228383423903;0.226387194558427;0.222234537796497;0.223400325107138;0.227277759326912;0.225052608262266;0.223717782790371;0.224489795918367;0.223819909067386;0.223688100517369;0.226432532347505;0.22308886588792;0.225799297726853;0.220505046770437;0.226918099463857;0.224392585481131;
